-8498949300061434081	Фортепианоны кім ойлап тапты және қай жылы?
-8501299253988477369	Бірдей биіктіктегі нүктелерді қосатын сызық?
-8502297928156307412	Массаның сақталу заңын кім тұжырымдады?
-8505549155426879966	Құтқарушы Мәсіхтің мүсінін кім салған?
-8515842089683749950	Мидағы каллозум денесі қай жерде орналасқан?
-8526220147866586435	Mercedes benz-те amg нені білдіреді?
-8527167228068096526	Тіркелген ұйымды қаржылық басқаруға кім жауапты?
-8528251489483289155	1970 жылы Америка Құрама Штаттарының президенті кім болды?
-8544788932971932781	Йеллоустоун ұлттық саябағына Айдахо штатының бөліктері кіреді Монтана және?
-8546474588134432078	Әр түрлі түрлерге жататын екі ата-ананың қиылысуы деп аталады?
-8547575480304907378	Сіз жердің құрлық бөлігі деп не атайсыз?
-8549656394847323396	Сақиналардың иесі кітаптары қашан жазылды?
-8560277003156086759	Америка Құрама Штаттарының туында қанша жолақ бар?
-8582045408738166645	1913 жылы Америка Құрама Штаттарының президенті кім болды?
-8583924588079482045	Симпсондардың неше маусымы бар?
-8591620116028633794	Тираннозавр жыртқыш немесе шөпқоректі ме?
-8601346486452561661	Біз жер бетінде өмір сүретіндіктен, бұл қандай атмосфера қабаты болуы мүмкін?
-8604737317969739469	Пиза мұнарасы қайда салынған?
-861370231877834692	Анд таулары картада қайда орналасқан?
-8613969035310364657	Ортағасырлық кезеңдер қашан басталып, аяқталды?
-8630077717399917538	Жасушаның өмірлік циклінің қай фазасында жасуша жоғары белсенді және өсіп келеді?
-8633454031635852635	Кельвиндегі абсолютті нөлдің температурасы қандай?
-8634560397310262675	Өндіріс факторларына сілтеме жасау үшін кейде қандай термин қолданылады?
-8644450830473885663	Найзағай айдаһарының елі ретінде қай ел белгілі?
-864692177330625884	Сақиналар әміршісінде қанша кітап бар?
-8654808275558583634	Шерлок Холмс туралы алғашқы кітап қандай?
-8661126903215074307	АҚШ Американың қай бөлігінде орналасқан?
-8662965748123992714	Ең үлкеннен кішіге дейінгі жер мұхиттары қандай?
-8663246809630858302	Тәуелсіздік Декларациясы қашан ресми түрде қабылданды?
-8665799865755917200	Үлкен жарылыс теориясында Раджешті кім ойнайды?
-8680424235793646384	АҚШ-тағы қандай қалалар Олимпиада ойындарын өткізді?
-8694694217050947337	Esc компьютерде қалай қолданылады?
-8703012312989737299	Түркияның көп бөлігі Еуропада немесе Азияда орналасқан?
-8708995097671669375	2-соғыс қашан басталып, аяқталды?
-8709950249972479042	Сұрдың елу реңктері фильмі қашан шықты?
-8712702123529753719	Тәуелсіздік декларациясының алғашқы жобасын кім жазды?
-8713076289234182555	Галактика сақшылары фильмінде Грутқа не болды?
-871452933812397363	Фотосинтез күн энергиясын энергияның қандай түріне айналдырады?
-8725659124445926511	G P S толық формасы қандай?
-8737622700990988807	Ом үшін өлшем бірлігі ме?
-8737808755065060322	Майкл Джордан НБА-да қашан баскетбол ойнады?
-8739361556333092985	Толкиен 'сақиналар Әміршісін' қашан жаза бастады?
-8750097838483863369	Супермен, Бэтмен, Ғажайып әйел, жасыл шам және т. б. бөлігі болып табылады ма?
-8754050662160722846	Чоктав елдің қай бөлігінде өмір сүрді?
-8755782284572741244	Кеден одағының мақсаты қандай болды?
-8755890588314308403	Темір перде терминін ойлап тапқандар кімге кеңінен жатады?
-8764459186928848295	Қытай әлемдік экономикада қандай орын алады?
-8769541443170869681	К2 тауы тағы қандай атпен белгілі?
-87699672873849490	GTA 5 компьютерге қашан шықты?
-8771227823484834182	2026 жылы келесі Әлем чемпионаты қайда өтеді?
-8771910315061027034	Panic at the disco әншісі кім?
-877285056882342122	Ашытудағы ашытқының рөлін кім ашты?
-8774713604387743622	Ғарышқа жіберілген алғашқы адам кім болды?
-8779606844874785446	Айдың фазалары неден тұрады?
-8781784206514568936	Тұрақты жоғары қан қысымының медициналық термині-бұл?
-879047000281405191	Ағылшын поэзиясының әкесі кім деп аталды?
-8793358567324317577	Самоа әлем картасында қайда орналасқан?
-8796184566835197124	Қандай философ менің ойлағанымды айтты, сондықтан мен бармын?
-8797800921529713990	Бірінші дүниежүзілік соғыс қашан басталып, аяқталды?
-8812364739817646589	Екінші дүниежүзілік соғыс аяқталған кезде АҚШ президенті кім болды?
-8815127814803115449	Натрий хлоры мен ас тұзының арасында қандай ортақ нәрсе бар?
-8821520741937740870	Киелі кітаптың алғашқы бес кітабы қалай аталды?
-8825322921172126721	Хиросима мен Нагасакиді бомбалау кезінде қанша адам қаза тапты?
-8842550601128257710	Вьетнам қақтығысы қашан басталып, аяқталды?
-8843655538295867385	Пептидтік байланыстармен байланысқан аминқышқылдарының ұзын тізбегі?
-88437718346179973	Гарри Поттер фильмдерінде Снейпті кім ойнайды?
-8846284660309796743	АҚШ астанасы қалай аталады?
-8847070207828298600	Ол Үндістанның алғашқы әйел премьер-министрі болды ма?
-8849220422779542290	Адреналин денеде қайдан пайда болады?
-8858327052341817400	Ватикан картада қайда орналасқан?
-8861284675398285620	Ерте орта ғасырлар қашан басталып, аяқталды?
-8870400184644362292	Ресейлік қақпашы кім үшін ойнайды?
-8871555062050096695	Нью-Йорктегі Уолл-стрит қайда?
-887207243269857961	Тұз әлемде қайдан келеді?
-8873983489083758360	Америка Құрама Штаттарының 26-шы президенті кім болды?
-8875111508415982899	Чехияда қанша Дүниежүзілік мұра бар?
-887725468825198965	Айда болған бірінші адам кім?
-8878648316281211895	Жер атмосферасының негізгі компоненттері?
-8880514510212526871	Бүкіл Еуропадағы ең биік таулар қай тау жотасында?
-8880977482574356882	АҚШ атом бомбасын кімге тастады?
-888107491120488603	Америка туында қандай түстер бар?
-8897452748135861561	Әлем чемпионатының финалында хет-трик жасаған алғашқы ойыншы?
-8900864784222292360	Денеде қанша эритроциттер бар?
-8904099980331885214	Екінші дүниежүзілік соғыс қашан болды?
-8915094721399117136	2016 жылы Дисней 'Моана' шығарды. бірақ олар тағы қандай фильм шығарды?
-8922187404271654090	Ниагара сарқырамасына түсетін су қайдан келеді?
-8922581957960919724	Мұхаммед Әли қай салмақ дәрежесінде шайқасты?
-8923728669065957145	Адам ағзасында дыбыс қай жерде пайда болады?
-8924795018714389130	Жерорта теңізіндегі ең терең нүкте қандай?
-8928511999140849696	Жерорта теңізі әлем картасында қай жерде орналасқан?
-8952594815183624642	Сидней қай өзеннің жағасында орналасқан?
-8956703696049806258	Америкадағы Азаматтық соғыс қашан басталып, аяқталды?
-8957300965649142605	Австралия ашық чемпионатындағы жағдай қандай?
-8961224241023979155	Қанша Джоуль бір калорияға тең?
-8969137547853349541	Audi r8 v10-да қандай қозғалтқыш орнатылған?
-8970614814915236350	Келесі Әлем чемпионаты қашан өтеді?
-8975164157018740835	Эндоплазмалық тор өсімдіктерде немесе жануарларда кездеседі ме?
-8991873361788937802	Бір нәрсе шағылысқан жарық пайызының термині қандай?
-9009045572442608516	Менің кішкентай пониім фильмі қашан шығады?
-9011704465808704608	Нигерия астанасы Лагостан Абуджаға қашан көшірілді?
-9012347561497264482	The New York Times алғаш рет қашан жарық көрді?
-9013388089524412447	Корея соғысына қатысқан негізгі елдер кім болды?
-9016246417256208328	Англиядағы азаматтық соғыстан кейін Кім патша болды?
-9023959601466461190	Дэниел Крейгтің Джеймс Бонд туралы екінші фильмі қандай болды?
-9025749535374437722	Тұтылу көлеңкесі қалай аталады?
-9027923277933135227	Қызыл және сары сүйек кемігін қайдан табасыз?
-9030201749051665175	Экваторлық аймақтардағы жел жүйесі белгілі?
-9030980433677344167	Эволюция теориясының негізін қалаушы кім болып саналады?
-9038053718654884694	Қара Оба қашан басталып, аяқталды?
-9044049063259679602	Алғашқы практикалық электр шамын кім ойлап тапты?
-9044492356993311945	Англо-саксондар Ұлыбританияға қашан келді?
-9051992916435133080	Сабыр сақтадеген сөз қайдан шыққан?
-9054360038286477340	Еуропада қара өлім қашан аяқталды?
-9058380106399547915	Хорватия әлем чемпионатында қашан 3 - орынға ие болды?
-9059782417278834738	Малайзиядағы егіз мұнаралар қайда орналасқан?
-9060491660392572767	Міндетті жол белгілерінің пішіні қандай?
-9069525185599464209	I L o толық формасы қандай?
-9071262763638522119	Үшінші әлем термині алғаш рет қашан қолданылды?
-9072569342444733443	Тим Бертон киноиндустриядағы мансабын қайдан бастады?
-9090603050899369113	Ғылымға сәйкес, жылына қанша күн?
-9091176154922997812	Джеки Робинсон Даңқ залына қашан енгізілді?
-9091609678182894384	Ежелгі Грециядағы Олимп тауы қайда?
-9098573061101153447	Олар Эмпайр стейт билдингті қашан салған?
-9103138001979131495	Матаның қай түрі терінің ең жоғарғы қабаты болып табылады?
-9108260126374605180	Тимус безі денеде қай жерде орналасқан?
-9108877923409562785	Америка Ұлыбританиядан қашан тәуелсіздік алды?
-9113235092740604776	Франция, Ұлыбритания және Ресей арасында үштік антанта қашан құрылды?
-9114841526695748133	Бурдж Халифаның ескі атауы қандай?
-9116445769360241314	2018 жылы футболдан әлем чемпионаты қайда өтеді?
-9118571438070624371	Америка Құрама Штаттарында кактустар қай жерде өседі?
-9127335990036388697	Амазонка бассейні картада қайда орналасқан?
-912783786953017309	Чичен ица Мексикада қай жерде орналасқан?
-9132750877730171651	Африка пілінің ғылыми атауы-loxodonta africana. түрдің атауы қандай?
-913474868100431272	1812 жылғы соғыста АҚШ кіммен соғысқан?
-913509014685339818	Көзге бекітілген оптикалық нерв қайда өтеді?
-9138403009066504708	Алғашқы практикалық жазу машинкасы мен qwerty пернетақтасын кім ойлап тапты?
-9141318129417490074	Қиылысу қашан болуы мүмкін?
-9147727341140099799	Жер орбитасына шыққан алғашқы орыс кім болды?
-9152955863761998897	Сиднейдегі Харбор көпірінің құрылысы қашан аяқталды?
-9159815554322230305	Үндістандағы 1857 жылғы сепой революциясының нәтижесі қандай болды?
-9165491698813729018	1919 жылы Германияда құрылған демократиялық үкімет?
-9182113247726627074	Біздің денемізде Сіздің жүрегіңіз қайда?
-9182237446454834221	Әлем картасындағы Альпі қай жерде орналасқан?
-9192136565562926559	2018 жылы келесі Олимпиада ойындары қайда өтеді?
-919273671499093678	Солтүстік жарты шарда қыс қашан болады?
-9196188777242777381	Iphone 5 C қашан шықты?
-9199898379402576619	Гарвард университеті қашан құрылды және ол қайда орналасқан?
-9200729780671934802	Сена өзені қайдан басталып, аяқталады?
-9203935783101987798	Ливерпуль Премьер-Лига титулын қанша рет жеңіп алды?
-9215871497650385996	Әйгілі 'Мона Лиза' картинасы қайда қойылған?
-9216443528154233611	Қызыл жолақты американдық жалау нені білдіреді?
-9219179079952330185	Карди Би музыканың қай жанрында ән айтады?
-922744207351862539	Алақанды құрайтын бес ұзын жіңішке сүйек?
-93640867856004871	Америка Құрама Штаттарының Президентін кім сайлайды?
-93934929479428219	1920 жылдары билікке келген Италияда фашистік көшбасшы кім болды?
-947706490298557535	Зевс мүсіні кімге арналған?
-956545391961259821	Джон Терри Челси үшін алғаш рет қашан ойнады?
-956927241762810191	Марафон шайқасында кім жеңіске жетті?
-959675682530735619	Бұрын АҚШ капитолийі қайда болған?
-961111025843656317	1812 жылы АҚШ пен Ұлыбритания арасындағы соғыста кім жеңді?
-965537606789995861	Интерфазаның s сатысы кезінде не болады?
-981414375827598633	2-дүниежүзілік соғыс қашан басталып, аяқталды?
-988391369483943643	Бір адамнан екінші адамға қан беру процесі ме?
-989252600683461322	Джордж Лукас 'Жұлдызды соғыстар' идеясын қашан ойлап тапты?
-992811360457874476	2018 жылы Қысқы Олимпиада қашан басталады?
1005882713571266749	Оңтүстік Судан әлем картасында қайда орналасқан?
1018576873386654611	Red hot Chili peppers әншісінің аты?
1020294337994111189	Ауданы мен халқы бойынша бүгінгі күнге дейін Орта Американың ең үлкен елі?
1024506242143799217	Адриатика теңізі картада қайда орналасқан?
1030963382519638265	Титаник фильмі алғаш рет қашан шықты?
1043849645568154116	Джессиді 'Форсажда' кім ойнады?
1049209851812686459	Ежелгі Грецияда Парфенон қайда?
1056196210198137917	Жұлдызды соғыстар туралы түпнұсқа оқиғаны кім жазды?
1065475760391107223	Материя оттан, жерден, ауадан және судан тұрады деп кім айтты?
10675427106535827	Ұлы депрессия қашан басталды және неге?
1073057894893150293	Құдай бәрінде бар деген сенім деп аталады?
1078492427630441900	2018 жылғы Қысқы Олимпиада қашан өтеді?
1079935569431742850	Гарри Поттердің Гермиона рөлін кім ойнады?
1083914293887540059	Әлемдегі ең көп арыстандар қайда?
1090832243047127472	Ақжелкен мен сәбіз өсімдіктердің қай түріне жатады?
1094282761075810560	Лондон Экономика мектебі қайда орналасқан?
1119747123875195350	Linkin Park әншісі қашан қайтыс болды?
1121194915721338710	Салемдегі сот процестері қайда өтті?
1127173325435530720	Мона Лиза кімге тиесілі және ол бүгін қайда?
1128175850275908332	Чарлиді 'көше баласы болудың артықшылықтары'фильмінде кім ойнады?
1150854243128656800	Жыланның қандай түрі жасыл және қара?
1157780662004552219	Картада Аляска шығанағы қайда?
1157800086707297675	Адам айға қашан барды?
1160012104512734717	Гарри Поттерде Хагридтің рөлін кім ойнайды?
1161748481033868637	Менің арманым барсөзі қашан айтылды?
1164635809511208899	НБА-ның тұрақты маусымында қанша ойын бар?
1170613098618721897	Колумбия өзені мұхитқа қайда құяды?
1191024171521361346	Ұлы түтін таулары ұлттық саябағы қай жерде орналасқан?
1195220101678948408	Кевиндер отбасы үйде жалғыз қайда барады?
1196644611824811863	Лондон Премьер-Министрі қайда тұрады?
1198598862324825954	Орыс тілінде 'цезарь'қалай аталады?
1209550201298230067	Найзағай асуында Мисс Эрншоудың аты кім?
1226764714413157858	Баннан жеміс пе, шөп пе?
1229813317556598976	Британдық және француз басшылары Судет аймағын Германияға беруге қашан келісті?
1231213979059064331	Ағылшын премьер-лигасында қанша команда бар?
1231267427308053541	Бостандық мүсіні қайдан пайда болды?
124344598031215920	Қарулы Күштердің басты мақсаты қандай?
1247001441130167433	Жүйке жүйесінің қай бөлімі ми, жұлын және оптикалық нервтерден тұрады?
1247365122295636294	Шешен Республикасы Ресейдің осы аймағында орналасқан?
125703792764924868	Мадагаскарда лемурды кім айтады?
1258046766708871465	Пиза қаласының құлаған мұнарасы қайда?
1259171131329115859	Әлемде Жаңа Каледония қайда?
1268310066542271627	2022 жылы келесі Әлем чемпионаты қайда өтеді?
1271108769411689107	Огайо штатының университеті қайда орналасқан?
1271282625769411344	Венераның дүниеге келуідегеніміз не?
1277136290047779430	Gta 5 ps4 - ке қашан шықты?
128011200662116029	Бразилия 2014 жылғы әлем чемпионатында кімнен ұтылды?
1288274505724661780	A B A C A B A классикалық кезеңнен қандай форманың мысалы болып табылады?
1290797315803611996	Бұл әлем чемпионатында кімнің ең көп голы бар?
1291252728949156157	Анд тауларында регби командасы қайда құлады?
1319546935861782187	Таза ағымдағы құн дегеніміз не?
1320893693089139978	4-ші буын ipad қай жылы шықты?
13253989740171887	Тауда кесілген президенттер қайда?
1333247371846613586	Сүйкімді өтірікшілер телешоуында Элисонды кім ойнайды?
1338202948768317155	Айнымалы токтың алғашқы вокалисті кім болды?
1341951837847815816	Маржан рифтерінің даму процесін кім ашты?
1342820701423803840	Ежелгі Египеттің өлгендер құдайы кім болды?
1343333987135180504	1812 жылғы шайқас қайда болды?
1346418048235348818	Ұлыбританияда валюта қалай аталады?
1347234120078807588	Айда алғаш рет кім болды?
1366983309247750726	Эритрея-әлемнің осы континенттерінің бірінде орналасқан ел?
1367133212983115768	Сыни тұрғыдан ойлау ұғымы қайдан пайда болды?
1375409867630706093	Gopro hero session қашан шықты?
1377183965689525679	Ұлы Қытай қорғаны қайдан басталып, аяқталады?
1383120312454104853	Атлант мұхиты картада қай жерде орналасқан?
1392029067162672451	Оң жақ қарынша қанды қайда айдайды?
1397338146231972240	Вьетнам соғысы қашан аяқталды, қай жылы?
1398807274345558265	Жұмақ құстарының неше түрі бар?
1405542577989861299	Рика мен Морти қанша эпизод болады?
1427842252170410608	Карл Галлахерді ойнайтын актер кім?
1427855851302761616	Экваторлық Гвинеяның астанасы қай қала?
1432691040552305972	Мешіттің Меккеге қараған қабырғасы қалай аталады?
1434707808989178384	Үздік анимациялық фильм санаты алғаш рет қашан енгізілді?
1436130051175050043	Біздің денемізде диффузия қайда жүреді?
1438722279560276917	Жасушада фосфолипидтерді қайдан табасыз?
1438833987387209586	Алтын ғибадатхананы кім салған және қай жылы?
1440391536374678156	Азор аралдары әлем картасында қайда орналасқан?
1448220520607760711	Декарттық координаттар жүйесін кім ойлап тапты?
1448734299857601227	Мұның бәрі өлі теңіз шиыршықтарынан не табылды?
1460166441915334816	Неше дюйм 1 футқа тең?
1481524174297222365	Адам құқықтарының жалпыға бірдей Декларациясы қашан құрылды?
1491641555135878960	Facebook барлық адамдарға қосылуға қашан рұқсат бере бастады?
1494303141790387165	Жасуша теориясына сәйкес жасушалар қайдан пайда болады?
1494936337169897330	Антигуа Мен Барбуда қай тілде сөйлейді?
1502746580766901744	Жұлдызды соғыстар фильмдер сериясының авторы?
1503761888931656156	Версаль бейбітшілік келісіміне қашан қол қойылды?
1507521651624741963	Атомдық саны бірдей, бірақ атомдық массасы әртүрлі элементтер?
1516016870414288595	Еврей тілінде Мәсіхтің аты кім?
1535817019138657766	2018 жылғы қысқы Олимпиада қайда өтеді?
1540524034903831405	Информатиканың әкесі кім деп аталады?
1540809163873768657	Химиялық қорытудың көп бөлігі ішектің қай қабатында жүреді?
1545330072555846738	Шамның ішіндегі сым қалай аталады?
1546566877825476191	Өзара пайда үшін бірге өмір сүретін екі организм?
1547150195523526865	Адам ағзасындағы бүйрек қайда?
1547544645857023179	Артемида ғибадатханасы алғаш рет қашан қирады?
155008477301906946	Конкистадорлар жерді талап ету үшін қайда кетті?
1550407779649124694	Темір адамның шын аты қандай?
1553041585642168333	Теріде меланин шығаратын арнайы жасушалар бар ма?
1557975823591567313	Ағылшын тілінде сөйлейтін кім?
1569487535697382225	Аудармашы информатикада нені білдіреді?
1571370811869075948	Qwerty пернетақтасының атауы қайдан шыққан?
1574451258516465270	Иммундық жауапта антиденелердің рөлі қандай?
1578000675191134268	Фин Вулфхард 'оғаш нәрселерде' кімді ойнайды?
1585801477454443757	Абсолютті монархиядағы билік кімге тиесілі?
1589796254913852445	Әлемде кімде ең көп қой бар?
1595583457890896437	Субконтинентте темірді қолдану қашан басталды?
1595683160201970127	Сан-Францискодағы Трансамерика ғимаратының биіктігі қандай?
1596199303026833	Ми қабығының қай қабаты бас сүйегінің сүйегіне жақын?
1605033637270397560	Германияда Берлин қабырғасы қашан салынды?
160855731197062284	Қолқа денеде қайда орналасқан?
1618136424618231815	Америка Құрама Штаттарында экономиканың қандай түрі бар?
1625215298723027463	Алғашқы көзілдірік қашан ойлап табылды?
1627617052751489715	Еуропалық заманауи кескіндемеде импрессионизмнің бастамашысы кім?
1631837115060005826	2020 жылғы Жазғы Олимпиада қайда өтеді?
1643362315262428944	Скандинавия түбегі картада қай жерде орналасқан?
1647438786287818403	Танос комикстерде алғаш рет қашан пайда болды?
1648839070774653254	Әлем чемпионатындағы ең көп ойыншы голдары?
1657051627888283854	1-дүниежүзілік соғыстың басталу күндері қандай?
1658629002045579635	2-ші буын ipad қашан шықты?
1662151815565819506	Гизадағы ұлы Пирамидада қанша тас блоктар бар?
1662494701395010889	Робин Гуд туралы әңгіме тақырыбы қандай?
1669988529289118923	Бостандық мүсіні қашан тұрғызылды?
1671543017795462619	Менің арманым бар сөзінің мақсаты қандай болды?
1683656085020888165	Хазель 'біздің жұлдыздардағы ақаулық' фильмінде тамызбен қайда кездеседі?
1689664506133933873	Таудағы 4 Президенттің қайсысы. рашмор?
1693923310442507769	Бірінші ел уақыт белдеулерін қашан қабылдады?
1695612036080558929	800 жылы жаңа Рим императоры кім болды?
1700159849172350104	Айдағы алғашқы адамның аты кім?
1706883873751813612	Конгресс Тәуелсіздік жариялауға шақырған қарарды қашан алды?
171725366135801274	Шөлді аймақтың үлкен бөліктері бар үнді штатын атаңыз?
1728321028631002052	Компьютердің аппараттық құралдары қандай?
1730262401079695800	Америка туындағы жұлдыздар нені білдіреді?
1738772270669075230	Тақтар ойындарында Джон Сноуды кім ойнайды?
1743189826502415545	Англия футболдан әлем чемпионатын қашан жеңіп алды?
1746106290680750580	Біздің еліміз үшін заңдар шығаратын билік тармағы?
1759192774968926509	Алғашқы 'гуру грант сахиб' қашан жазылды?
176816434788674364	Біріккен Ұлттар Ұйымының білім, ғылым және мәдениет саласындағы басты мақсаты қандай?
1768967865582701164	Айға аяқ басқан екінші адам кім болды?
1777805649048362917	Микроорганизмдерді қыздыру арқылы жоюға болатынын анықтаған химик кім болды?
1781828745905396918	АҚШ ұлттық туында қанша ақ жұлдыз бар?
1788099915140515776	Менің жүрегім өмір сүредіәнін кім жазды?
1788376579913394563	Психология сөзін алғаш рет кім қолданды?
1790254428100302800	Том мен Джерридің тақырыбы қандай?
179186243111231895	Әке, Ұл және Киелі Рух дегенде бұл қалай аталады?
1797887974890404664	Ежелгі Грецияда классикалық кезең қандай болды?
1798186202597204816	Андхра-Прадеш пен Телангананың астанасы қандай?
1803123138415445219	Винсент ван Гог 'жұлдызды түнді' қашан жасады?
1805608487254391200	Джерси Сити, Нью-Джерси қай округте орналасқан?
1810738565701728290	Жаңа macbook Pro қашан шықты?
1813929723932104809	Абуджа қай жылы Нигерияның астанасы болды?
181535809059673852	Chevrolet Malibu дене стилін қашан өзгертті?
1816657902457835137	Республикалық партияның лақап аты қандай?
1817574227857273904	Қытайдағы Цинь әулетінің құлдырауына не себеп болды?
1819638394805362777	Олар бірінші дүниежүзілік соғыста не үшін шайқасты?
1823058882297774921	Пуритандар кім болды және олардың сенімдері мен әдет-ғұрыптары қандай болды?
1826463417273746775	Соңғы Олимпиада ойындары қайда өтті?
1833600376521871545	4 шілде қашан ұлттық мереке болып жарияланды?
1838859598284003954	Шарттық құқықтағы ұсыныстың анықтамасы қандай?
1843033863418341982	Ежелгі әлемнің қанша кереметі бар?
1846676063889392449	Әйелдің денесі қашан сүт шығарады?
1850037783599976824	Алғашқы Олимпиада ойындары қайда өтті?
1851774561567110809	Балаға кіндік қай жерде бекітілген?
1852314465087627450	Жер атмосферасының негізгі компоненттері қандай?
1856103579265674290	Америкадағы Азаматтық соғыста конфедераттармен кім шайқасты?
1863258277991902131	Washington Post иесі кім?
186875161351102892	2-ші дүниежүзілік соғыстың басында Кореяны қай ел басып алды?
1872208184555523632	Парсы шығанағы әлем картасында қайда орналасқан?
1872340476281670591	Ағзаларға энергияны қажет ететін негізгі мақсат қандай?
1874882077518548664	Фортепианоны кім ойлап тапты және ол қашан ойлап табылды?
1877511424800650299	Қазіргі зымыран техникасының атасы кім болып саналады?
1878668215846371667	Кариб теңізінің қарақшыларының алғашқы фильмі қандай?
1885494531444410896	1896 жылы алғашқы заманауи Олимпиада ойындарын кім ұйымдастырды?
1893168743348691118	Мұздатылған екі апаның аты кім?
1894143602319864808	Тақтар ойыны телехикаясы қашан басталды?
1896222284953153463	Сейшел аралдары әлем картасында қайда орналасқан?
1899441868331623529	Кіндік баланың ішкі бөлігімен қай жерде байланысады?
1905776625856097897	Windows 10 үшін Microsoft office бағдарламасының соңғы нұсқасы қандай?
1909442636537310042	Бірінші интеллект тестін әзірлеген кім?
1911006536202243270	Кім 'Эврика' деп айқайлап, ваннадан секірді?
1912299099159536744	Неліктен бірінші дүниежүзілік соғыс басталды?
1916334460218962914	Уитни Хьюстон музыканың қай жанрында ән айтады?
1945671448363840125	Range rover evoque қашан пайда болды?
1970706567674402492	Сіздің жіңішке ішегіңіз денеде қай жерде орналасқан?
1971536527949602416	Картада Канзас-Сити қай жерде орналасқан?
1974130747841481808	Жасушадағы микротүтікшелер қайда орналасқан?
1975731370885886696	Иудаизмнің негізгі әдеби шығармасы қандай?
1982061222345312083	Тыныс алу жүйесінде шырыш не істейді?
1983935531118017336	Гемостаздың қандай оқиғасы кезінде қан ұю факторлары әсер етеді?
198667610393672862	Үлкен жарылыс теориясы шоуы қашан басталды?
2000928439770471800	Жер атмосферасының құрамы қандай?
2015989714861719388	Африкада йоруба тайпасы қайда?
2031783924352316394	Қан тамырлары зақымданған кезде гемостаздың бірінші фазасы пайда болуы керек?
204314230353857691	Майкл Джексон өзінің жеке мансабын қашан бастады?
2050885219628237056	Геоцентрлік модельге күмән келтірген алғашқы ғалым?
2057000070169587855	Конго Демократиялық Республикасының астанасының атауы?
2058275798363044031	Теріс кері байланыс жүйесі нені білдіреді?
2063630837763155157	Ади грант жазылған сценарий қалай аталады?
207012098241281545	Парсы шығанағы соғысының басталуы қандай оқиға болды?
207253294272409888	Көздегі соқыр дақ қайда?
2073472111046225870	Карст аймағында табылған көптеген дөңгелек шұңқырлар деп аталады?
2078231053651672028	2014 жылғы әлем чемпионаты қайда өтті?
208107217995393380	Соңғы land rover defender қашан жасалды?
2084230114880173403	Жұлдызды соғыстар: соңғы Джеди қашан шықты?
2085703865689503668	Картада Катскилл таулары қайда орналасқан?
208583358320318106	Сент-Люсия әлемде қайда?
2086304134054569623	Сақтандырушы мен сақтанушы арасында бар келісім-шарт?
2088953234424863210	Берлин қабырғасы қашан құлай бастады?
2090057474535582981	Монреаль қай өзеннің жағасында орналасқан?
2097879177099251925	Олар биатлон үшін қандай қару қолданады?
2103017976187261693	Бермуд аралдары Америка Құрама Штаттарының жағалауынан қаншалықты алыс?
2105614909836956598	Тақтар ойынында Джон Сноуды кім ойнайды?
2106649955549012688	Арыстан патшаның ремейкі қашан шығады?
2110223816617503542	Қасаң қабық мөлдір алдыңғы бөлік пе?
2121665298370579320	Жұлдызды жолақты баннерді кім жазды?
212237588211952118	Несепағар бүйрекпен қай жерде байланысады?
212584557354912454	Деректерді сақтаудың стандартты бірлігі қандай?
2133723847259544430	1924 жылғы қысқы Олимпиада ойындарына қанша спортшы қатысты?
2135788265396914609	Сірке қышқылының химиялық формуласы қандай?
2143955943225855388	Nokia компаниясының иесі қай ел?
2146010024733415291	Эвересттің табаннан шыңға дейінгі биіктігі қандай?
2147634045828172757	Бостандық мүсіні оң қолында не ұстайды?
2148588319910009233	Қырғи қабақ соғыс кезіндегі Варшава келісімі елдері?
2149907179367942146	Бірінші адам айға қашан аяқ басты?
2150063628638075677	Жердің центрифугалық күші қандай?
2161684908105122255	Жасуша белсенді тасымалдау процестері үшін энергияны қайдан алады?
2163454290584374445	Әйелдегі вульва қайда орналасқан?
2179614471980811619	Шерлок Холмс телехикаясында Мориартиді кім ойнайды?
2181217672432633725	2020 жылғы жазғы Олимпиада қайда өтеді?
219061182604753684	Бірінші дүниежүзілік соғыста Германияда кіммен одақ болды?
2192582604806037623	Нобель сыйлығын алғаннан кейін Нобель сыйлығының ең жас лауреаты кім болды?
219674387076052949	Жюль Верн өзінің алғашқы кітабын қашан жазды?
2200508628699047547	Біздің Күн жүйесіндегі планеталардың жалпы саны?
2202395664756045672	Эверестке бірінші болып кім көтерілді?
220435898703097037	Тәуелсіздік декларациясының көп бөлігін кім жасады?
2207638040796144121	Ересектерде миелоидты гемопоэз қайда жүреді?
2210900595051657868	Тірі жасушаларды көрген алғашқы адам кім болды?
221666151750178120	Көз жасына қатысатын американдық тайпалар?
2219277956457313074	Компьютерлік жүйенің физикалық компоненттері деп аталады?
2240675424088451689	Пекиндегі ойындарға арналған Құс ұясы стадионы қашан салынды?
2242347320932980985	Мона Лизаның әйгілі портретін кім салған?
2244131462066335657	Жерді талап еткен испан зерттеушілерінің аты?
2245686767334777763	Австрия Президентінің аты кім?
2246893098232409191	Индуизмдегі үш орталық тұлға кім?
2248626061639861425	Хоккейден әлем чемпионаты қайда өтеді?
224958198719007228	2017 Африка Ұлттар Кубогын кім жеңіп алды?
2251755405631415787	Қазіргі Олимпиада ойындарының атасы кім деп айтылады?
2252090234526619221	Перси Джексон туралы кітаптар қандай тәртіпте орналасқан?
